Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
14032,2473589,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14033,3521545,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14034,12477470,670187520,26882048,886337536,843953,0,38743,0,0,0,0,0,0,3356,1728.0,3348.0,0.0,76.0,0.0,1.0
14035,3591014,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14036,3270233,670187520,26882048,886337536,696396,0,27631,0,0,0,0,0,0,2706,1728.0,3348.0,0.0,76.0,0.0,1.0
14037,3567481,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14038,2512693,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14039,3552322,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14040,2394511,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14041,4455897,670187520,26886144,886341632,3743030,0,32120,0,0,0,0,0,0,3267,1728.0,3348.0,0.0,76.0,0.0,1.0
14042,2387728,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14043,3566218,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14044,2291678,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14045,3533898,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14046,3106787,670187520,26886144,886341632,750177,0,32290,0,0,0,0,0,0,2945,1728.0,3348.0,0.0,76.0,0.0,1.0
14047,3597507,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14048,2526789,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14049,3557221,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14050,2313278,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14051,3625299,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14052,3211222,670187520,26882048,886337536,848862,0,35606,0,0,0,0,0,0,3557,1728.0,3348.0,0.0,76.0,0.0,1.0
14053,3605732,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14054,2435538,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14055,3530772,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14056,2309331,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14057,4457740,670187520,26882048,886337536,3748430,0,33924,0,0,0,0,0,0,3437,1728.0,3348.0,0.0,76.0,0.0,1.0
14058,2296758,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14059,3557021,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14060,2352832,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14061,3519911,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14062,3116966,670187520,26886144,886341632,775504,0,31990,0,0,0,0,0,0,2966,1728.0,3348.0,0.0,76.0,0.0,1.0
14063,3604761,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14064,2591290,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14065,3544638,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14066,2467347,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14067,3532364,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14068,3223606,670187520,26882048,886337536,755687,0,32461,0,0,0,0,0,0,3677,1728.0,3348.0,0.0,76.0,0.0,1.0
14069,3570346,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14070,2480322,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14071,3562561,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14072,2437912,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14073,4471687,670187520,26882048,886337536,3749371,0,32170,0,0,0,0,0,0,3246,1728.0,3348.0,0.0,76.0,0.0,1.0
14074,2454212,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14075,3618466,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14076,2504467,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14077,3602235,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14078,3431225,670187520,26886144,886341632,868469,0,36148,0,0,0,0,0,0,4048,1728.0,3348.0,0.0,76.0,0.0,1.0
14079,3586135,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14080,2665118,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14081,3521474,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14082,2393429,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14083,4482386,670187520,26882048,886337536,3794316,0,34355,0,0,0,0,0,0,3096,1728.0,3348.0,0.0,76.0,0.0,1.0
14084,2427011,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14085,3565026,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14086,2427973,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14087,3539238,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14088,3198348,670187520,26886144,886341632,747081,0,31299,0,0,0,0,0,0,2955,1728.0,3348.0,0.0,76.0,0.0,1.0
14089,3551380,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14090,2552087,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14091,3569014,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14092,2373421,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14093,3522857,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14094,3215871,670187520,26882048,886337536,761589,0,32531,0,0,0,0,0,0,3066,1728.0,3348.0,0.0,76.0,0.0,1.0
14095,3607816,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14096,2451387,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14097,3536883,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14098,2458120,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14099,4592032,670187520,26882048,886337536,3772786,0,36288,0,0,0,0,0,0,3677,1728.0,3348.0,0.0,76.0,0.0,1.0
14100,2412875,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14101,3597386,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14102,2501872,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14103,3522466,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14104,3269311,670187520,26886144,886341632,779863,0,34875,0,0,0,0,0,0,3367,1728.0,3348.0,0.0,76.0,0.0,1.0
14105,3551530,670187520,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14106,2514165,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14107,3543956,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14108,2373431,670187520,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14109,272083451,672075776,28905472,888360960,271352089,0,32090,0,267618978,45526,260,261015343,6478119,5410,1728.0,3348.0,0.0,76.0,0.0,1.0
14110,4712438,672075776,28905472,888360960,2937049,0,109055,0,0,0,0,0,0,8757,1728.0,3348.0,0.0,76.0,0.0,1.0
14111,707297,672325632,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14112,3793114,672325632,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14113,2492935,672325632,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14114,282588992,672325632,28905472,888360960,281795704,0,42390,0,278188149,39214,220,272736095,5341798,4558,1728.0,3348.0,0.0,76.0,0.0,1.0
14115,5096808,673230848,28905472,888360960,3317352,0,92332,0,0,0,0,0,0,7685,1728.0,3348.0,0.0,76.0,0.0,1.0
14116,638327,673230848,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14117,3722110,675594240,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14118,1889263,675594240,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14119,3467162,675594240,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14120,1688757,675594240,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14121,270833025,675594240,28905472,888360960,270087858,0,39835,0,266356440,36709,191,261844027,4404029,5220,1728.0,3348.0,0.0,76.0,0.0,1.0
14122,6420321,675594240,28905472,888360960,2370775,0,74820,0,0,0,0,0,0,6744,1728.0,3348.0,0.0,76.0,0.0,1.0
14123,1627682,675594240,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14124,3474557,675594240,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14125,1370600,675594240,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14126,248901335,675594240,28905472,888360960,248310848,0,27792,0,244652257,31369,151,240485772,4070954,5892,1728.0,3348.0,0.0,76.0,0.0,1.0
14127,6763444,676397056,28905472,888360960,2517532,0,87644,0,0,0,0,0,0,10661,1728.0,3348.0,0.0,76.0,0.0,1.0
14128,2067698,676667392,28905472,888360960,502292,0,15289,0,0,0,0,0,0,1483,1728.0,3348.0,0.0,76.0,0.0,1.0
14129,3609910,677478400,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14130,1249583,677478400,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14131,3462934,677478400,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14132,246134757,677478400,28905472,888360960,244799052,0,23704,0,244142050,28203,110,240001815,4039776,7404,1728.0,3348.0,0.0,76.0,0.0,1.0
14133,4199496,677736448,28905472,888360960,2761059,0,68268,0,0,0,0,0,0,5981,1728.0,3348.0,0.0,76.0,0.0,1.0
14134,935985,677736448,28905472,888360960,420408,0,11942,0,0,0,0,0,0,1302,1728.0,3348.0,0.0,76.0,0.0,1.0
14135,3975245,677736448,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14136,844684,677736448,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14137,3527856,677736448,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14138,1036965,677736448,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14139,3591165,677736448,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14140,1067753,677736448,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14141,3474576,677736448,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14142,2333666,676274176,27308032,886763520,774222,0,30407,0,0,0,0,0,0,3918,1728.0,3348.0,0.0,76.0,0.0,1.0
14143,3466150,676274176,27308032,886763520,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14144,786515,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14145,3531203,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14146,1025423,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14147,3326559,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14148,1741145,675844096,26877952,886333440,608642,0,23223,0,0,0,0,0,0,1784,1728.0,3348.0,0.0,76.0,0.0,1.0
14149,2869141,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14150,682049,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14151,3423060,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14152,1140479,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14153,3321379,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14154,1059457,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14155,3338781,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14156,1668699,675844096,26877952,886333440,538930,0,22592,0,0,0,0,0,0,1914,1728.0,3348.0,0.0,76.0,0.0,1.0
14157,2953058,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14158,711605,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14159,3369579,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14160,1130450,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14161,3411057,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14162,1109831,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14163,3343630,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14164,1669100,675844096,26877952,886333440,555572,0,22843,0,0,0,0,0,0,1603,1728.0,3348.0,0.0,76.0,0.0,1.0
14165,2831410,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14166,678793,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14167,3418771,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14168,1022217,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14169,3593850,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14170,661230,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14171,3590203,675844096,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14172,243187680,677732352,28905472,888360960,242283354,0,24496,0,241641931,29085,110,237437637,4105199,7033,1728.0,3348.0,0.0,76.0,0.0,1.0
14173,7482904,678813696,28905472,888360960,6016694,0,73147,0,0,0,0,0,0,6130,1728.0,3348.0,0.0,76.0,0.0,1.0
14174,1824883,679084032,28905472,888360960,1216992,0,13014,0,0,0,0,0,0,1393,1728.0,3348.0,0.0,76.0,0.0,1.0
14175,3790549,680431616,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14176,2504367,680972288,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14177,3206433,680972288,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14178,822112,680972288,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14179,3463977,680972288,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14180,1817819,680972288,28905472,888360960,706846,0,32842,0,0,0,0,0,0,3256,1728.0,3348.0,0.0,76.0,0.0,1.0
14181,3647831,681508864,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14182,1783124,679890944,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14183,3519471,679890944,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14184,1037175,679890944,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14185,3481930,679890944,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14186,1669962,679890944,26877952,886333440,574066,0,25658,0,0,0,0,0,0,2204,1728.0,3348.0,0.0,76.0,0.0,1.0
14187,9011520,680161280,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14188,4081464,680161280,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14189,4060164,680161280,26877952,886333440,3632422,0,22141,0,0,0,0,0,0,1923,1728.0,3348.0,0.0,76.0,0.0,1.0
14190,1352987,680161280,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14191,3370611,680161280,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14192,1139307,680161280,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14193,3454528,680161280,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14194,1110413,680161280,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14195,3669732,680161280,26886144,886341632,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14196,1554625,680165376,26882048,886337536,650149,0,27732,0,0,0,0,0,0,2655,1728.0,3348.0,0.0,76.0,0.0,1.0
14197,3389296,680165376,26882048,886337536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14198,1151580,680161280,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14199,3549376,680161280,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14200,633588,680161280,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14201,3606223,680161280,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14202,667151,680161280,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14203,3517968,680161280,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14204,1343529,680157184,26873856,886329344,598612,0,23765,0,0,0,0,0,0,2284,1728.0,3348.0,0.0,76.0,0.0,1.0
14205,3384828,680157184,26873856,886329344,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14206,1106956,680157184,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14207,3548074,680157184,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14208,645200,680157184,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14209,3559315,680157184,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14210,1330776,680157184,26877952,886333440,608742,0,22222,0,0,0,0,0,0,1763,1728.0,3348.0,0.0,76.0,0.0,1.0
14211,3382233,680157184,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14212,1003232,680157184,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14213,3584232,680157184,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14214,677881,680157184,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14215,3518699,680157184,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14216,661530,680157184,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14217,3471140,680157184,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14218,248328291,682045440,28905472,888360960,247065261,0,26791,0,246339992,33493,140,242205107,4028605,7383,1728.0,3348.0,0.0,76.0,0.0,1.0
14219,3649745,682045440,28905472,888360960,2281299,0,68188,0,0,0,0,0,0,5961,1728.0,3348.0,0.0,76.0,0.0,1.0
14220,1086197,682315776,28905472,888360960,534643,0,12383,0,0,0,0,0,0,1333,1728.0,3348.0,0.0,76.0,0.0,1.0
14221,3641349,682315776,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14222,1210901,682315776,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14223,3642972,682315776,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14224,1182828,682315776,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14225,3645898,682315776,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14226,1803052,682315776,28905472,888360960,686778,0,30477,0,0,0,0,0,0,2945,1728.0,3348.0,0.0,76.0,0.0,1.0
14227,3007941,682315776,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14228,1242480,680861696,27308032,886763520,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14229,3373045,680861696,27308032,886763520,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14230,1120110,680431616,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14231,3442265,680431616,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14232,1037536,680431616,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14233,3323873,680431616,26877952,886333440,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14234,241868405,682319872,28905472,888360960,240620766,0,28764,0,239907328,30898,141,235770670,4037412,6562,1728.0,3348.0,0.0,76.0,0.0,1.0
14235,15015489,684208128,28905472,888360960,13587051,0,71593,0,0,0,0,0,0,5749,1728.0,3348.0,0.0,76.0,0.0,1.0
14236,2430579,690499584,28905472,888360960,1912016,0,12874,0,0,0,0,0,0,1322,1728.0,3348.0,0.0,76.0,0.0,1.0
14237,3960507,692596736,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14238,838112,692596736,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
14239,4161294,692596736,28905472,888360960,3499663,0,30958,0,0,0,0,0,0,2615,1728.0,3348.0,0.0,76.0,0.0,1.0
14240,1231359,692867072,28905472,888360960,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
