Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
260;193573;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
261;180418;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
262;179647;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
263;1035212;504369152;10883072;432033792;824637;0;6212;0;0;0;0;0;0;1162;0;0;0;9;0;0;
264;197030;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
265;185247;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
266;201358;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
267;192251;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
268;183745;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
269;185168;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
270;185969;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
271;190407;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
272;182783;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
273;183304;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
274;188363;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
275;186750;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
276;202970;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
277;185919;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
278;180719;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
279;190407;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
280;185628;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
281;193483;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
282;185137;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
283;189565;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
284;185568;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
285;657664;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
286;201428;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
287;187942;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
288;191309;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
289;188383;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
290;179306;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
291;183324;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
292;180890;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
293;180058;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
294;191198;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
295;186049;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
296;184236;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
297;183404;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
298;180249;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
299;185738;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
300;185318;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
301;182713;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
302;183674;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
303;183905;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
304;201347;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
305;188103;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
306;184345;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
307;181040;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
308;182422;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
309;194074;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
310;183163;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
311;187512;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
312;182102;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
313;185197;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
314;187601;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
315;181540;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
316;186399;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
317;186820;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
318;208010;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
319;211757;504369152;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
320;626104;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
321;198873;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
322;192040;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
323;186730;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
324;183905;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
325;184697;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
326;186129;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
327;191829;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
328;182432;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
329;182202;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
330;186069;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
331;180248;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
332;191409;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
333;187622;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
334;187912;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
335;181310;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
336;178445;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
337;191610;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
338;182131;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
339;606558;504758272;10883072;432033792;389951;0;4609;0;0;0;0;0;0;1132;0;0;0;9;0;0;
340;202761;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
341;190487;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
342;185969;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
343;185768;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
344;184546;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
345;195386;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
346;184566;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
347;181621;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
348;180679;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
349;180098;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
350;192781;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
351;186079;504758272;10883072;432033792;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
352;670006;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
353;210775;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
354;196238;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
355;187071;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
356;184416;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
357;186700;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
358;192030;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
359;182322;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
360;182412;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
361;183465;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
362;185307;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
363;191208;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
364;188343;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
365;184055;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
366;182592;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
367;186520;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
368;198302;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
369;192320;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
370;185167;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
371;188904;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
372;184366;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
373;197841;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
374;189085;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
375;189656;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
376;180789;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
377;212028;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
378;216786;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
379;210435;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
380;212348;504832000;10874880;432025600;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
381;749135;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
382;203481;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
383;185748;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
384;185618;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
385;191710;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
386;183885;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
387;182091;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
388;183454;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
389;184265;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
390;188603;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
391;185288;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
392;186279;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
393;184066;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
394;183424;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
395;183054;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
396;191860;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
397;186069;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
398;183374;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
399;182653;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
400;185488;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
401;202249;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
402;185458;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
403;183775;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
404;181881;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
405;190538;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
406;190988;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
407;184226;504958976;10686464;431837184;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
408;797987;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
409;208171;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
410;190788;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
411;181971;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
412;182281;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
413;636263;504754176;10395648;431546368;427842;0;4248;0;0;0;0;0;0;1133;0;0;0;9;0;0;
414;194836;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
415;186169;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
416;195446;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
417;187232;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
418;184215;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
419;182513;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
420;185167;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
421;194866;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
422;184146;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
423;182172;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
424;184035;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
425;187041;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
426;188904;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
427;181831;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
428;183664;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
429;184106;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
430;182493;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
431;213039;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
432;206107;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
433;204133;504754176;10395648;431546368;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
434;755607;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
435;206377;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
436;188894;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
437;183424;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
438;199474;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
439;185367;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
440;190417;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
441;182913;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
442;187041;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
443;190717;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
444;183474;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
445;180769;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
446;186570;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
447;182782;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
448;188042;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
449;181931;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
450;182483;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
451;187402;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
452;182793;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
453;181871;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
454;197390;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
455;188955;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
456;183164;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
457;209543;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
458;616887;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
459;214773;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
460;185437;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
461;190507;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
462;185788;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
463;188503;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
464;182923;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
465;181410;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
466;184185;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
467;192341;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
468;188093;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
469;184245;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
470;181891;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
471;184416;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
472;195516;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
473;184456;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
474;180719;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
475;186971;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
476;186119;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
477;192050;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
478;185839;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
479;181991;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
480;180769;504954880;10293248;431443968;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
481;671289;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
482;206146;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
483;186139;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
484;206347;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
485;194294;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
486;188603;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
487;183284;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
488;586770;505139200;10219520;431370240;379572;0;4609;0;0;0;0;0;0;1122;0;0;0;9;0;0;
489;196178;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
490;184997;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
491;185128;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
492;206537;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
493;191729;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
494;187511;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
495;184025;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
496;185127;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
497;194435;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
498;185357;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
499;183094;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
500;184085;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
501;184877;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
502;191440;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
503;573837;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
504;208952;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
505;196138;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
506;187472;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
507;186420;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
508;182732;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
509;191709;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
510;191890;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
511;184686;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
512;183574;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
513;185278;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
514;184626;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
515;188233;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
516;184846;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
517;190067;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
518;189124;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
519;182101;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
520;190497;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
521;184796;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
522;188423;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
523;209262;505139200;10219520;431370240;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
524;661811;505274368;10072064;431222784;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
525;206868;505274368;10072064;431222784;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
526;187782;505274368;10072064;431222784;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
527;185187;505274368;10072064;431222784;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
528;192331;505274368;10072064;431222784;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
529;182763;505274368;10072064;431222784;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
530;187472;505274368;10072064;431222784;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
531;182442;505274368;10072064;431222784;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
532;185518;505274368;10072064;431222784;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
533;192451;505274368;10072064;431222784;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
534;187050;505274368;10072064;431222784;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
